titre_initiative,resume_initiative,tag_besoin_niv1_code,tag_besoin_niv2_code,tag_produit_niv1_code,tag_produit_niv2_code,tag_structure_niv1_code,nom_structure,url_initiative,contact_mail,contact_tel,materiel_utilise,machine_utilisee,capacite_production,version,adresse,code_postal,ville,pays,url_illustration,commentaires,source,est_actif,langue,auteur_data,validation,notes_validation,a_publier,date_maj
Jami  app opensource de communication p2p et respectueuse de la privacy,Jami est une application open source de communication (message  audio  vidéo) distribuée (p2p)  chiffrée de bout en bout qui respecte la vie privée de ses utilisateurs. Elles disponibles sur toutes les plateformes. Il existe la possibilité d'installer une instance JAMS (Jami Account Management Server) qui permettrait d'installer Jami au sein d'une organisation. L'application est disponible sur toutes les plateformes. Nous avons besoin de volontaires pour mettre à jour les paquets sur plateformes Debian et Ubuntu. ,NUMERIQUE,,APP,NR,NR,,https://jami.net/,contact@jami.net et @jami_social,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Covidbot,"CovidBot (https://covidbot.fr) est un chatbot d'information opensource  en libre accès  gratuit et anonyme  dédié à informer le grand public sur l'épidémie: recommandations officielles des autorités sanitaires et de l'OMS  dernières directives du gouvernement  documents et ressources officielles  gestes barrières et surtout autodiagnostic COVID19 permettant à chacun de se tester à distance  afin de réduire la surcharge des hôpitaux  urgences et du 15

La fonctionnalité d'autodiagnostic a été développée à partir de l'algorithme officiel élaboré en lien avec l’Institut Pasteur et l'APHP dans le cadre du groupe de travail COVID-TELE. 

La démarche d'open source est cruciale pour assurer la confiance du public dans ce dispositif  chacun pouvant aller constater le code de manière autonome et indépendante. Nous avons également publié les informations permettant aux organisations publiques (Hôpitaux  Cliniques  Collectivités...) de l'intégrer à leur site : https://www.covidbot.fr/embed

",NUMERIQUE,,APP,NR,NR,,https://www.covidbot.fr,covid19@clevy.io  contact@clevy.io,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Ressources d’entraide crise COVID-19,Une spreadsheet qui a accumulé des centaines d’initiatives pro Bono + initiatives d’entreprises gratuites + actions du gouvernement + initiatives éducations... (relayée par BPI et Maddyness),NUMERIQUE,,APP,NR,NR,,https://docs.google.com/spreadsheets/d/1lmyLLF6DfEcAesx8onk5zgKcAvwzpMDnwUt2yo_Z4rw/htmlview,yoann@comet.co,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Epilogue,"Kappa Santé et Kap Code sont spécialisés en analyse de données de santé en vie réelle. Dans ce cadre  nous mettons à disposition des institutions nos ressources et nous mettons en place une production de données inédites sur le confinement par la mise en place et le suivi d’une e-cohorte de patients confinés avec une évaluation régulière et standardisée d’indicateurs de santé mentale et de PRO. Cette cohorte est mise en place avec nos outils numériques épidémiologiques.

Ces axes de recherches sont accompagnés d’une nouvelle initiative ouverte que nous lançons aujourd’hui en développant une plateforme centrée sur les données épidémiologiques relatives au COVID 19 et articulée autour de 2 axes :
- Une cartographie enrichie de l’open data disponible et des initiatives scientifiques autour de l’épidémie :
- Une analyse extemporanée des réseaux sociaux :",NUMERIQUE,,APP,NR,NR,,https://www.epilogue-covid.org/,https://twitter.com/Adel__Mebarki / adel.mebarki@kapcode.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
AvecVous.linagora.com,"LINAGORA propose un service de visioconférence gratuit pour soutenir les entreprises dans ce moment d'intense sollicitation !
Basée intégralement sur des logiciels Open Source et avec le concours des son partenaire Jaguar Networks  cette plateforme ne collecte aucune donnée personnelle.",NUMERIQUE,,APP,NR,NR,,https://avecvous.linagora.com,Linagora,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Solidarité Locale,"Shoppez en ligne des bons de Solidarité Locale chez vos commerçants  producteurs et artisans locaux. Aidez-les à faire face à la baisse d’activité due au confinement. 
Vous pourrez échanger votre bon contre le produit ou le service en fonction des possibilités du commerçant vis à vis du confinement. Vous pouvez aussi décider de laisser votre bon suspendu à une personne dans le besoin ou une personne qui aide la communauté en cette période de crise (infirmière  éboueur  etc.)",NUMERIQUE,,APP,NR,NR,,https://solidarite-locale.squarespace.com/,Morgane.denise.dion@gmail.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
MonOrdo,"Notre solution est une plateforme de création et de gestion de prescriptions médicales digitale à destination des médecins  des pharmaciens et des patients. Elle permets aux médecins de prescrire de manière dématérialisé et sans contact depuis une interface WEB  au patient de recevoir sa prescription directement sur son mobile via une App dispo sur les stores et de la transférer à son pharmacien. Le pharmacien peut donc recevoir la prescription de manière sécurisé avec toutes les infos du patient pour effectuer la facturation. Ensuite  le patient se déplace en pharmacie ou le pharmacien lui livre les médicaments. 
La plateforme assure une sécurité des prescriptions médicales tout le long de la chaine du numérique  grâce une technologie blockchain que nous avons devellopé en interne. Toutes les données qui circulent sont structurées et nous permettent d'avoir une richesse de data en temps réel pour monitorer l'évolution de l'actvité des prescripteurs et des patients pendant la crise. ",NUMERIQUE,,APP,NR,NR,,https://www.monordo.com,sebastien@monordo.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Riposte cretaive territoriale,espace d'entraide sur la continuité de service public des collectivités locales avec le CNFPT,NUMERIQUE,,APP,NR,NR,,https://ripostecreativeterritoriale.xyz/,michel.briand@imt-atlantique.fr,,,,,,,,,,,,,,,,,,,
Riposte Creative Pédagogique,Entraide et mutualisation de ressources en réponse à la crise covid 19 pour l'enseignement supérieur francophone,NUMERIQUE,,APP,NR,NR,,https://www.ripostecreativepedagogique.xyz/,michel.briand@imt-atlantique.fr,,,,,,,,,,,,,,,,,,,
DefiCOVID,"DefiCOVID s'est donné pour mission d'aider ceux qui se sont déjà lancés  à augmenter plus rapidement leur impact  en catalysant la création de synergies avec les initiatives similaires  les représentants du besoin (experts  médecins)  les acteurs concourants (fournisseurs  distributeurs)  et d’autres organismes de facilitation (comme les organismes qui proposent des financements).
Notre action offre donc à n acteurs  m services  mais nécessite une activité minimum pour être effectif. On espère donc franchir ce seuil critique sur un premier quick-win orienté sur une thématique spécifique  et par une offre de services qui sont initialement des actions internes : en premier lieu  on a commencé par sourcer les initiatives existantes  les besoins  les acteurs; et la mise à disposition de la base de données qu’on a pu établir sera notre premier service à la société.
",NUMERIQUE,,APP,NR,NR,,,https://www.linkedin.com/company/deficovid        https://dficovid.slack.com/join/shared_invite/zt-cvh6bsmf-2Cfr8BoqbLBJOSH61BYqyA       https://www.facebook.com/Défi-COVID-102002654777286/     https://www.covhelp.net/      https://wiki.federation-openspacemakers.com/index.php?title=DéfiCOVID      https://app.klaxoon.com/participate/R4SUBP,,,,,,,,,,,,,,,,,,,
CovidBot - chatbot d'autodiagnostic,Chatbot d'orientation et d'autodiagnostic des patients en fonction des symptômes  pour désengorger les services d'urgences  basé sur l'algorithme officiel du Ministère de la Santé  et récoltant des données pour COVID-TELE  étude épidémiologique en cours de l'Institut Pasteur et de l'AP-HP,NUMERIQUE,,APP,NR,NR,,https://covidbot.fr/autodiagnostic,covid19@clevy.io,,,,,,,,,,,,,,,,,,,
Danku Health,"Ce projet a pour objectif d'accompagner les professionnels de santé et les structures de santé en mettant à leur disposition des fiches d'information patient.

Ces fiches d'information patient contiennent l'ensemble des principales informations sur une pathologie  une maladie. Elles ont pour objectif d'accompagner le patient lors de sa sortie après un séjour en ambulatoire ou un passage aux urgences par exemple.

Elles exposent :
- les points clés sur la maladie 
- la contagiosité et les modes de transmission 
 - la prise en charge et le traitement 
 - l'évolution et les éventuelles complications 
 - des conseils préventifs.

Ces fiches sont facilement consultables depuis une plateforme web et une application mobile. 

Il est également possible de créer et diffuser ses propres fiches.
",NUMERIQUE,,APP,NR,NR,,http://dankuhealth.com,https://twitter.com/DankuHealth,,,,,,,,,,,,,,,,,,,
idomed,Tele-consultation  suivi des patients à domicile  organisation des professionnels de santé via une messagerie.,NUMERIQUE,,APP,NR,NR,,http://www.idomed.fr,contact@idomed.fr,,,,,,,,,,,,,,,,,,,
Sarus,"Sarus permet de faire du machine learning sur des données distantes en garantissant que l'utilisateur ne pourra jamais extraire de l'information personnelle. Il permet de faire des études beaucoup plus riches que des études sur des données anonymisées (ex : données transmises par les opérateurs télécoms) car les études sont sur les données brutes. Sarus donne des garanties de confidentialité au moins aussi forte que lors d'un travail sur les données anonymisées grâce à l'implémentation des dernières avancées en differential privacy.
Sarus permettrait de faire toute étude sur des données médicales (résultats de tests  dossier patient...)  des données de déplacements (télécom) ou toute autre donnée non structurée avec de très fortes garanties de protection de l'individu.

Nous proposons une mise à disposition gratuite de la technologie pour toute application Covid19. 

Nous sommes preneurs de data scientists bénévoles pour travailler sur les données et de partenaires de données.",NUMERIQUE,,APP,NR,NR,,https://sarus.tech,https://twitter.com/Sarus_tech,,,,,,,,,,,,,,,,,,,
💪 Mission disponible | Participer au développement d'une plateforme pour aider les entreprises à passer la crise,"Enjeux du projet : éviter que beaucoup de petites et moyennes entreprises mettent la clé sous la porte à cause de la crise par manque d'information et d'accompagnement.
Bénéficiaires du projet : les entrepreneurs indépendants  start-up  PME
Forme de l'outil : Appli web et mobile -> anticovid.io

Les tâches proposées :
-Améliorer la plateforme solidaire (UX  contenu  blog  feedback des utilisateurs) 
- Aider à communiquer un maximum dessus pour avoir le plus d'impact positif possible
- Les taches (tech et marketing) sont découpées et mise dans Airtable :)  chaque bénévole choisit ce qui lui plait",NUMERIQUE,PROTECTION,APP,NR,NR,AntiCovid.io,👉 Envoyer un mail à contact@anticovid.io.,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Envoyer un mail à contact@anticovid.io.,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💲 Appel aux dons - Siel Bleu | Ensemble  boxons le Coronavirus !,"Pour qu'un virus n'empêche pas Siel Bleu d'accompagner les plus fragiles pour le siècle à venir...

Depuis 22 ans  l'Association Siel Bleu accompagne les plus fragiles pour leur redonner le sourire et améliorer leur santé avec des solutions préventives universelles (l'activité physique adaptée  la diététique et les soins de supports au sens large).

Aujourd'hui  un grain de sable inattendu met en péril cette aventure et les 700 Sielbleusiens qui se lèvent le matin pour mettre en mouvement 140 000 personnes qui en ont besoin.

Ce grain de sable  c'est le COVID-19. Depuis son arrivée en France  les mesures de protection des plus fragiles et le confinement empêchent Siel Bleu d'intervenir auprès des personnes dans les Maisons de Retraite et tous les lieux où l'association agit.

Comme notre président l'a dit : nous sommes en guerre... Alors partons au combat   avec nos armes habituelles : le sourire  le mouvement  la douceur  le professionnalisme et la simplicité !  Soyons solidaires et inventons des manières douces de tenir pendant cette période. 

Soutenez-nous et mettons tout en oeuvre pour ajouter de la vie aux années aujourd'hui et pour les siècles à venir... Nous avons besoin de vous... plus que jamais !
Restons soudés et faisons un joli pied de nez au coronavirus  comme les grimaces de nos jeunes malades qui partent en séjour avec Siel Bleu... ",NUMERIQUE,,APP,NR,NR,Siel Bleu,https://www.helloasso.com/associations/siel%20bleu/collectes/urgence-pour-le-sourire-siel-bleu,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,https://www.helloasso.com/associations/siel%20bleu/collectes/urgence-pour-le-sourire-siel-bleu,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Développer une plateforme pour soulager la trésorerie des restaurateurs,"L'idée : une plateforme qui permettrait aux restaurateurs de proposer à leurs clients l’achat de « bon repas pour le futur » afin de leur dégager un peu de trésorerie en cette période difficile 

Il faudrait au plus vite monter une landing page avec formulaire ou plateforme qui permette aux restaurateurs de s’inscrire pour avoir un endroit où seront agrégés tous les restaurants participants à l’action. Il faut également trouver un moyen simple pour que les clients puissent payer ces  « bons repas » de manière dématerialisée avec le moins de frais possible. ",NUMERIQUE,,APP,NR,NR,Uni-médias (Bottin Gourmand),👉 Contacter latapiemarie@hotmail.fr,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Contacter latapiemarie@hotmail.fr,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Une plateforme pour gérer la disponibilité des lits d'hôpital,"23/03 :
Besoin urgent de devs pour un projet de plate-forme pour gérer les dispo des lits d'hôpital. Le projet cherche un dev back-end nodejs dispo au moins les 2 prochains jours  et un dev front angular dispo idéalement des demain matin pour une demi-journée environ.",NUMERIQUE,,APP,NR,NR,Hacking Health Camp 2020,👉 Rejoindre le Slack : http://bit.ly/2xHdgE9 (channel #realtimebedavailability),,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Rejoindre le Slack : http://bit.ly/2xHdgE9 (channel #realtimebedavailability),https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
✅ Mission accomplie | Créer une base documentaire sur le COVID-19 pour les professionnels de santé,"23/03 :
Un projet soumis par un personnel hospitalier a besoin de devs ! Compétences recherchées : back et front web / bases de données. Ca pourrait sans doute être réalisé très vite en python django  mais d'autres technos sont possibles.
Il y a déjà un premier travail qui a été réalisé  mais qui ne répond pas tout à fait au besoin  en particulier en matière d'ergonomie. Deux options : refaire from scratch ou discuter avec ceux qui ont fait la première version pour modifier avec eux.

19/03 :
""Je recueille actuellement les recommandations des différentes sociétés savantes et les articles scientifiques médicaux sur le réseau de mon groupe hospitalier pour aider les médecins à accéder à l'information sans qu'ils aient besoin d'aller sur tout un tas de sites différents. La clinique privée  qui va venir en renfort  m'a déjà demandé si elle pouvait accéder à cette base documentaire.  Auriez-vous une solution à proposer pour mettre à disposition des médecins cette base documentaire ? A ce jour  j'ai un tableau Excel de synthèse des documents et des dossiers avec les documents en pdf.""",NUMERIQUE,,APP,NR,NR,Covid Data,"👉 Voir la première implémentation : https://covid-data.fr
👉 En parler sur Slack : https://dataagainstcovid-19.slack.com/join/shared_invite/zt-cgsplso2-LIvWeRHlf1ZFIrh~SPj~IA (channel #wp-knw-base-doc-medicale)",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Voir la première implémentation : https://covid-data.fr
👉 En parler sur Slack : https://dataagainstcovid-19.slack.com/join/shared_invite/zt-cgsplso2-LIvWeRHlf1ZFIrh~SPj~IA (channel #wp-knw-base-doc-medicale)",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💲 Appel aux dons - Fondation de France | Solidarité pour aider les soignants  les chercheurs et les plus fragiles,,NUMERIQUE,,APP,NR,NR,Fondation de France,https://www.fondationdefrance.org/fr/coronavirus-mobilisation-fondation-de-france,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,https://www.fondationdefrance.org/fr/coronavirus-mobilisation-fondation-de-france,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💲 Appel aux dons - AP-HP | Fonds d’urgence Coronavirus Covid-19,,NUMERIQUE,,APP,NR,NR,AP-HP,https://soutenir.fondationaphp.fr/coronavirus/~mon-don,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,https://soutenir.fondationaphp.fr/coronavirus/~mon-don,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | data against covid-19,"L’enjeu de ce groupe est de :
A. Court terme: alerter la population sur l’état de la situation avec des chiffres fiables et précis
B. Long terme: constituer une base de donnée complète pour aider les médecins/chercheurs/épidémiologistes dans leur travail",NUMERIQUE,,APP,NR,NR,https://veille-coronavirus.fr/,"👉 Contribuer au repo : https://github.com/opencovid19-fr
👉 Rejoindre le Slack : https://dataagainstcovid-19.slack.com/join/shared_invite/zt-cgsplso2-LIvWeRHlf1ZFIrh~SPj~IA",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Contribuer au repo : https://github.com/opencovid19-fr
👉 Rejoindre le Slack : https://dataagainstcovid-19.slack.com/join/shared_invite/zt-cgsplso2-LIvWeRHlf1ZFIrh~SPj~IA",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Volontariat pour aider l'AP-HP pendant la crise COVID19,,NUMERIQUE,,APP,NR,NR,AP-HP,👉 Remplir le formulaire d'appel à volontariat : https://forms.gle/kVaXZzLr86kev1RdA,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Remplir le formulaire d'appel à volontariat : https://forms.gle/kVaXZzLr86kev1RdA,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Design a low-cost  simple  easy-to-use and easy-to-build ventilator,"With potentially 70% of the population on the brink of being infected by COVID-19  our worldwide health care systems will be strained beyond their limits. Even now  there aren't enough ventilators to save everyone who needs respiratory support  and doctors are having to make agonizing decisions about who to save. Our modern world provides the means to produce these life-saving ventilators thanks to widespread rapid manufacturing tools—3D printers  CNC machines— combined with low-cost computers (i.e. smartphones  Arduinos  etc.)  but what we're missing is a design.

We need YOU to design a simple  maintainable  easy-to-manufacture ventilator to provide life support to COVID patients anywhere in the world.

The top three designs will be available for free download to anyone who needs them  saving lives immediately.
Start now  we have no time to lose!​",NUMERIQUE,,APP,NR,NR,Code Life Ventilator Challenge,👉 https://www.agorize.com/en/challenges/code-life-challenge,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://www.agorize.com/en/challenges/code-life-challenge,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
✅ Mission accomplie | Un hackathon en ligne du gouvernement allemand,WirVsVirus - Der Hackathon der Bundesregierung - Corona / Covid-19,NUMERIQUE,,APP,NR,NR,Wir vs Virus,👉 https://wirvsvirushackathon.org/,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://wirvsvirushackathon.org/,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Être bénévole pendant l'épidémie du coronavirus Covid-19,"En cette période particulière de crise sanitaire liée à la propagation du Covid-19  vous pouvez continuer à agir  notamment grâce aux missions de bénévolat à distance :
- écoute par téléphone pour les personnes isolées  telles que les personnes âgées
- nouvelles technologies : webmaster  graphiste  community manager- former à distance des personnes âgées  des personnes en situation de handicap  des détenus
- aide à l'insertion professionnelle
- juriste  recherche de fonds et de partenariats  traduction",NUMERIQUE,,APP,NR,NR,Tous Bénévoles,👉 https://www.tousbenevoles.org/operations/benevoles-pendant-epidemie-coronavirus-covid-19,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://www.tousbenevoles.org/operations/benevoles-pendant-epidemie-coronavirus-covid-19,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Lutter contre l'isolement social des personnes âgées,Tu veux agir pour nos aînés mais ne sais pas encore comment ? Cette boite à idées est faite pour toi ! N'oublie pas de bien respecter les consignes en vigueur.,NUMERIQUE,,APP,NR,NR,Nos Vieux,👉 https://nosvieux.org/,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://nosvieux.org/,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Mettre à jour une application existante pour faciliter l'entraide de courses.,"Courseur est une application pour faciliter l'entraide pour faire ses courses. 

Message du fondateur :
""Salut les amis. Avec Courseur  nous avons malheureusement mis de côté la partie entraide de courses il y a 6 mois  pour développer une offre pro auprès des services à la personne et gagner un peu notre vie. Aujourd'hui  j'ai plein de copains qui me disent ""Courseur  c'est génial  les gens s'organisent et limitent leurs déplacements"". Oui  c'est pour ça que je l'ai créé. Je suis tellement dégouté de pas avoir les moyens de la remettre à jour car ça ne serait pas si long. Donc si vous connaissez des devs en Front qui font du VUE.JS et en back qui font du Ruby on Rails qui veulent bien nous aider je suis super chaud. L'appli est gratuite  sans pub  c'est de l'entraide non rémunérée (pour ne pas ubériser). Pas de revente de données. Rien. Certains me connaissent  c'est pas mon genre  je suis plutôt du genre à donner trop de mon temps pour l'intérêt général. Là  c'est la première fois que je demande un coup de main. Merci à ceux qui pourront et voudront bien m'aider. Je serai reconnaissant  je vous le garantis""",NUMERIQUE,,APP,NR,NR,Courseur,"👉 Si vous êtes développeur.se et que vous maîtrisez VueJS ou Ruby on Rails  contactez Sébastien : sebastien@courseur.com // 06 51 90 48 16
👉 https://courseur.com",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Si vous êtes développeur.se et que vous maîtrisez VueJS ou Ruby on Rails  contactez Sébastien : sebastien@courseur.com // 06 51 90 48 16
👉 https://courseur.com",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Améliorer une application de suivi des cas non-confirmés (données anonymes & publiques),"Il s'agit d'une application pour collecter de l'information destinée à suivre l'évolution de l'état de santé des populations confinées.

Les données collectées sont anonymes et publiques.
Elles doivent servir à :
- détecter les nouveaux foyers d'infection avant qu'ils engorgent les services médicaux
- prédire avec plus de précision les arrivées dans les services de soin
- mieux évaluer le nombre de cas réels.

Toutes celles et ceux qui voudraient participer peuvent me contacter. J'ai notamment besoin d'aide pour :
- peaufiner l'expérience utilisateur (quelles questions manquent ?)
- configurer un cloud où je pourrai mettre un dump régulier de la base
- challenger la stack de production (pour l'instant  un client serverless et un lambda déployés avec Zeit Now  une base Postgres gracieusement prêtée par Scalingo avec deux noeuds  2Go RAM chacun  20Go SSD)
- rendre le site accessible pour d'autres pays (traduction + gestion des codes postaux)

NB : Les questions suivent au maximum le questionnaire produit par le ministère  sans entrer dans tous les détails : https://esante.gouv.fr/sites/default/files/media_entity/documents/200320_Algorithme_Orientation.pdf ",NUMERIQUE,,APP,NR,NR,Symptoms Tracker,"👉 Consulter et diffuser le site : https://symptoms-tracker.now.sh/
👉 Contribuer directement sur le repo : https://github.com/alexisthual/symptoms-tracker  ou en contactant Alexis",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Consulter et diffuser le site : https://symptoms-tracker.now.sh/
👉 Contribuer directement sur le repo : https://github.com/alexisthual/symptoms-tracker  ou en contactant Alexis",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
